record_id,kafka_transit_ms,inference_ms,e2e_ms
REC_19686,1.014,9.264,10.278
REC_19687,0.000,9.131,9.131
REC_19688,1.384,7.500,8.884
REC_19689,1.571,6.184,7.755
REC_19690,0.000,9.368,9.368
REC_19691,1.754,2.006,3.760
REC_19692,2.078,4.010,6.088
REC_19693,0.000,0.000,0.000
REC_19694,0.000,9.995,9.995
REC_19695,0.000,5.184,5.184
REC_19696,2.736,6.920,9.656
REC_19697,0.000,3.710,3.710
REC_19698,2.512,9.717,12.229
REC_19699,0.000,9.079,9.079
REC_19700,1.540,9.576,11.116
REC_19701,1.394,8.431,9.825
REC_19702,2.014,6.609,8.623
REC_19703,0.000,9.612,9.612
REC_19704,1.434,7.925,9.359
REC_19705,1.790,7.770,9.560
REC_19706,2.896,8.017,10.913
REC_19707,1.771,8.786,10.557
REC_19708,1.509,13.550,15.059
REC_19709,3.179,8.600,11.779
REC_19710,1.669,8.748,10.417
REC_19711,1.090,6.480,7.570
REC_19712,0.000,9.350,9.350
REC_19713,1.365,8.065,9.430
REC_19714,1.644,10.265,11.909
REC_19715,1.017,9.455,10.472
REC_19716,2.307,7.947,10.254
REC_19717,3.899,9.843,13.742
REC_19718,0.000,10.769,10.769
REC_19719,1.295,8.773,10.068
REC_19720,1.732,8.046,9.778
REC_19721,1.871,6.915,8.786
REC_19722,1.608,8.999,10.607
REC_19723,1.303,7.438,8.741
REC_19724,2.036,5.398,7.434
REC_19725,1.832,7.066,8.898
REC_19726,0.598,5.955,6.553
REC_19727,1.565,6.210,7.775
REC_19728,0.000,9.115,9.115
REC_19729,1.197,8.851,10.048
REC_19730,1.244,6.541,7.785
REC_19731,2.090,8.047,10.137
REC_19732,1.599,8.478,10.077
REC_19733,1.100,6.830,7.930
REC_19734,0.000,9.969,9.969
REC_19735,1.328,8.364,9.692
REC_19736,1.026,6.666,7.692
REC_19737,1.512,0.000,1.512
REC_19738,0.000,3.400,3.400
REC_19739,0.000,9.744,9.744
REC_19740,0.000,7.656,7.656
REC_19741,0.000,4.087,4.087
REC_19742,0.000,3.958,3.958
REC_19743,0.000,2.887,2.887
REC_19744,1.229,13.450,14.679
REC_19745,2.009,8.848,10.857
REC_19746,2.098,7.994,10.092
REC_19747,1.471,10.788,12.259
REC_19748,1.176,7.241,8.417
REC_19749,1.335,8.571,9.906
REC_19750,1.152,6.948,8.100
REC_19751,0.000,9.408,9.408
REC_19752,0.000,0.000,0.000
REC_19753,0.000,0.000,0.000
REC_19754,0.000,9.819,9.819
REC_19755,0.000,6.689,6.689
REC_19756,0.000,3.310,3.310
REC_19757,0.000,5.996,5.996
REC_19758,0.000,10.554,10.554
REC_19759,1.804,6.994,8.798
REC_19760,0.000,13.435,13.435
REC_19761,3.015,14.262,17.277
REC_19762,0.403,13.025,13.428
REC_19763,2.029,7.221,9.250
REC_19764,1.003,8.436,9.439
REC_19765,2.498,7.448,9.946
REC_19766,0.000,6.486,6.486
REC_19767,1.177,4.860,6.037
REC_19768,0.959,13.803,14.762
REC_19769,0.000,12.129,12.129
REC_19770,1.951,7.950,9.901
REC_19771,1.883,5.156,7.039
REC_19772,0.000,7.785,7.785
REC_19773,2.595,11.205,13.800
REC_19774,0.790,13.125,13.915
REC_19775,0.000,10.902,10.902
REC_19776,1.450,7.828,9.278
REC_19777,0.398,6.782,7.180
REC_19778,0.000,7.032,7.032
REC_19779,1.849,7.867,9.716
REC_19780,0.886,7.280,8.166
REC_19781,0.509,7.827,8.336
REC_19782,0.000,9.571,9.571
REC_19783,2.005,7.758,9.763
REC_19784,1.016,6.496,7.512
REC_19785,0.000,5.138,5.138
REC_19786,2.033,8.483,10.516
REC_19787,2.021,5.955,7.976
REC_19788,0.513,9.876,10.389
REC_19789,1.536,7.988,9.524
REC_19790,2.020,6.749,8.769
REC_19791,0.000,11.063,11.063
REC_19792,1.985,8.162,10.147
REC_19793,1.504,7.483,8.987
REC_19794,1.004,6.716,7.720
REC_19795,0.000,10.640,10.640
REC_19796,2.144,7.923,10.067
REC_19797,0.000,7.395,7.395
REC_19798,0.000,5.058,5.058
REC_19799,2.162,8.021,10.183
REC_19800,1.010,7.164,8.174
REC_19801,0.000,6.417,6.417
REC_19802,2.071,6.915,8.986
REC_19803,1.219,8.281,9.500
REC_19804,1.008,6.274,7.282
REC_19805,0.000,9.585,9.585
REC_19806,1.885,7.810,9.695
REC_19807,1.016,6.315,7.331
REC_19808,2.456,8.432,10.888
REC_19809,1.558,8.360,9.918
REC_19810,1.007,9.650,10.657
REC_19811,1.835,8.491,10.326
REC_19812,1.692,8.809,10.501
REC_19813,0.358,7.007,7.365
REC_19814,0.000,10.565,10.565
REC_19815,1.383,9.023,10.406
REC_19816,1.883,6.035,7.918
REC_19817,0.000,10.409,10.409
REC_19818,1.858,8.564,10.422
REC_19819,0.000,9.218,9.218
REC_19820,0.000,8.256,8.256
REC_19821,0.000,8.882,8.882
REC_19822,1.749,9.367,11.116
REC_19823,0.000,9.216,9.216
REC_19824,0.000,10.043,10.043
REC_19825,2.004,7.352,9.356
REC_19826,0.000,10.469,10.469
REC_19827,0.000,10.650,10.650
REC_19828,0.000,4.500,4.500
REC_19829,1.051,7.934,8.985
REC_19830,0.000,9.609,9.609
REC_19831,0.000,9.742,9.742
REC_19832,0.000,7.385,7.385
REC_19833,0.000,10.163,10.163
REC_19834,0.000,10.286,10.286
REC_19835,0.000,12.322,12.322
REC_19836,0.000,7.775,7.775
REC_19837,0.000,8.029,8.029
REC_19838,1.791,2.981,4.772
REC_19839,0.000,9.479,9.479
REC_19840,0.000,3.602,3.602
REC_19841,0.000,9.037,9.037
REC_19842,2.042,4.028,6.070
REC_19843,2.617,6.898,9.515
REC_19844,2.029,0.000,2.029
REC_19845,0.000,3.552,3.552
REC_19846,0.000,10.007,10.007
REC_19847,0.000,6.724,6.724
REC_19848,0.000,3.609,3.609
REC_19849,0.000,3.657,3.657
REC_19850,0.000,0.000,0.000
REC_19851,0.000,9.842,9.842
REC_19852,0.000,6.358,6.358
REC_19853,0.000,3.272,3.272
REC_19854,0.000,0.000,0.000
REC_19855,0.000,0.000,0.000
REC_19856,0.000,0.000,0.000
REC_19857,0.000,7.488,7.488
REC_19858,0.000,10.754,10.754
REC_19859,1.511,0.000,1.511
REC_19860,0.000,9.164,9.164
REC_19861,0.000,10.423,10.423
REC_19862,0.000,6.325,6.325
REC_19863,2.597,10.036,12.633
REC_19864,0.000,10.916,10.916
REC_19865,0.000,11.284,11.284
REC_19866,0.000,10.212,10.212
REC_19867,0.000,7.018,7.018
REC_19868,0.000,10.453,10.453
REC_19869,0.000,10.379,10.379
REC_19870,0.000,5.149,5.149
REC_19871,0.000,10.629,10.629
REC_19872,3.325,7.581,10.906
REC_19873,2.011,11.923,13.934
REC_19874,1.065,9.231,10.296
REC_19875,0.000,3.750,3.750
REC_19876,0.000,9.884,9.884
REC_19877,0.000,6.254,6.254
REC_19878,0.000,2.989,2.989
REC_19879,0.000,3.625,3.625
REC_19880,0.000,0.000,0.000
REC_19881,0.000,9.976,9.976
REC_19882,0.000,6.502,6.502
REC_19883,0.000,3.209,3.209
REC_19884,0.000,4.177,4.177
REC_19885,0.000,0.000,0.000
REC_19886,0.000,9.637,9.637
REC_19887,0.000,6.212,6.212
REC_19888,0.000,7.690,7.690
REC_19889,0.000,9.309,9.309
REC_19890,1.579,0.000,1.579
REC_19891,2.101,7.739,9.840
REC_19892,0.000,6.418,6.418
REC_19893,0.000,7.094,7.094
REC_19894,0.000,6.340,6.340
REC_19895,1.522,0.000,1.522
REC_19896,0.000,9.680,9.680
REC_19897,2.945,10.373,13.318
REC_19898,0.000,9.179,9.179
REC_19899,0.436,12.112,12.548
REC_19900,0.000,15.254,15.254
REC_19901,0.000,10.769,10.769
REC_19902,0.000,8.391,8.391
REC_19903,2.290,6.693,8.983
REC_19904,1.746,1.339,3.085
REC_19905,0.000,8.255,8.255
REC_19906,0.000,0.000,0.000
REC_19907,0.000,8.897,8.897
REC_19908,1.016,8.317,9.333
REC_19909,1.659,7.703,9.362
REC_19910,1.698,8.109,9.807
REC_19911,1.016,8.695,9.711
REC_19912,1.514,7.909,9.423
REC_19913,1.430,8.020,9.450
REC_19914,1.515,7.504,9.019
REC_19915,2.005,7.911,9.916
REC_19916,2.052,7.157,9.209
REC_19917,2.297,8.346,10.643
REC_19918,0.000,9.798,9.798
REC_19919,1.948,6.911,8.859
REC_19920,0.000,10.622,10.622
REC_19921,1.759,8.259,10.018
REC_19922,0.000,3.910,3.910
REC_19923,0.000,2.698,2.698
REC_19924,1.533,5.614,7.147
REC_19925,1.192,3.183,4.375
REC_19926,1.548,0.000,1.548
REC_19927,0.000,9.282,9.282
REC_19928,0.000,10.189,10.189
REC_19929,0.000,7.499,7.499
REC_19930,0.000,8.305,8.305
REC_19931,1.160,4.013,5.173
REC_19932,1.060,7.143,8.203
REC_19933,1.004,10.774,11.778
REC_19934,0.000,8.118,8.118
REC_19935,0.000,2.994,2.994
REC_19936,2.542,2.808,5.350
REC_19937,1.069,10.070,11.139
REC_19938,0.000,10.166,10.166
REC_19939,0.000,10.728,10.728
REC_19940,1.638,8.371,10.009
REC_19941,0.000,8.912,8.912
REC_19942,0.000,6.059,6.059
REC_19943,0.000,3.443,3.443
REC_19944,0.000,3.526,3.526
REC_19945,0.000,0.000,0.000
REC_19946,0.000,9.442,9.442
REC_19947,0.000,6.119,6.119
REC_19948,0.000,3.244,3.244
REC_19949,0.000,3.352,3.352
REC_19950,0.000,10.497,10.497
REC_19951,0.000,8.280,8.280
REC_19952,0.000,4.201,4.201
REC_19953,1.633,0.000,1.633
REC_19954,0.000,3.569,3.569
REC_19955,0.000,10.228,10.228
REC_19956,0.000,10.797,10.797
REC_19957,0.000,4.714,4.714
REC_19958,1.008,0.000,1.008
REC_19959,0.000,6.463,6.463
REC_19960,0.000,10.179,10.179
REC_19961,0.000,6.927,6.927
REC_19962,0.000,11.445,11.445
REC_19963,0.000,0.000,0.000
REC_19964,0.000,3.054,3.054
REC_19965,0.000,10.348,10.348
REC_19966,0.000,0.000,0.000
REC_19967,0.000,9.500,9.500
REC_19968,0.000,0.000,0.000
REC_19969,0.000,8.819,8.819
REC_19970,0.000,5.351,5.351
REC_19971,2.009,0.000,2.009
REC_19972,0.000,3.815,3.815
REC_19973,0.000,2.790,2.790
REC_19974,1.541,7.397,8.938
REC_19975,1.069,8.812,9.881
REC_19976,0.000,4.996,4.996
REC_19977,1.034,1.812,2.846
REC_19978,0.000,7.000,7.000
REC_19979,0.000,14.237,14.237
REC_19980,0.000,8.796,8.796
REC_19981,2.023,0.000,2.023
REC_19982,0.000,8.639,8.639
REC_19983,0.000,0.000,0.000
REC_19984,0.000,2.876,2.876
REC_19985,0.000,8.513,8.513
REC_19986,0.000,5.383,5.383
REC_19987,2.012,0.000,2.012
REC_19988,0.000,0.000,0.000
REC_19989,0.000,7.809,7.809
REC_19990,0.000,9.797,9.797
REC_19991,0.000,3.400,3.400
REC_19992,0.000,0.000,0.000
REC_19993,0.000,10.027,10.027
REC_19994,0.000,6.889,6.889
REC_19995,1.550,8.290,9.840
REC_19996,0.000,9.272,9.272
REC_19997,0.000,9.011,9.011
REC_19998,0.000,8.942,8.942
REC_19999,0.000,10.739,10.739
REC_20000,0.000,12.653,12.653
REC_20001,1.264,8.652,9.916
REC_20002,2.006,7.252,9.258
REC_20003,0.000,11.628,11.628
REC_20004,0.000,10.945,10.945
REC_20005,0.000,4.172,4.172
REC_20006,0.000,9.275,9.275
REC_20007,0.000,6.226,6.226
REC_20008,0.000,3.389,3.389
REC_20009,2.188,8.163,10.351
REC_20010,0.000,10.181,10.181
REC_20011,0.000,9.618,9.618
REC_20012,1.113,7.601,8.714
REC_20013,0.000,15.830,15.830
REC_20014,0.000,9.906,9.906
REC_20015,0.438,7.892,8.330
REC_20016,0.000,4.792,4.792
REC_20017,0.000,10.223,10.223
REC_20018,0.972,6.440,7.412
REC_20019,0.518,10.593,11.111
REC_20020,1.889,8.951,10.840
REC_20021,1.400,6.458,7.858
REC_20022,0.000,6.449,6.449
REC_20023,0.000,11.045,11.045
REC_20024,1.928,6.598,8.526
REC_20025,1.076,6.554,7.630
REC_20026,0.000,0.000,0.000
REC_20027,0.000,9.621,9.621
REC_20028,0.000,6.735,6.735
REC_20029,0.000,9.856,9.856
REC_20030,0.000,3.336,3.336
REC_20031,0.000,9.306,9.306
REC_20032,2.096,4.728,6.824
REC_20033,1.013,2.897,3.910
REC_20034,0.000,0.000,0.000
REC_20035,2.006,3.934,5.940
REC_20036,0.000,10.335,10.335
REC_20037,1.373,7.155,8.528
REC_20038,0.000,6.639,6.639
REC_20039,0.000,4.307,4.307
REC_20040,2.202,7.374,9.576
REC_20041,0.608,6.622,7.230
REC_20042,0.000,5.645,5.645
REC_20043,0.000,10.224,10.224
REC_20044,1.322,8.031,9.353
REC_20045,2.006,13.466,15.472
REC_20046,2.957,17.846,20.803
REC_20047,0.000,3.614,3.614
REC_20048,0.000,7.439,7.439
REC_20049,0.000,5.136,5.136
REC_20050,1.183,6.882,8.065
REC_20051,0.000,0.000,0.000
REC_20052,0.000,7.354,7.354
REC_20053,1.592,9.683,11.275
REC_20054,0.000,6.030,6.030
REC_20055,0.000,9.653,9.653
REC_20056,0.000,9.759,9.759
REC_20057,0.000,7.258,7.258
REC_20058,0.000,9.185,9.185
REC_20059,1.571,8.364,9.935
REC_20060,0.000,0.000,0.000
REC_20061,0.000,4.253,4.253
REC_20062,0.000,6.578,6.578
REC_20063,0.000,3.852,3.852
REC_20064,1.018,2.236,3.254
REC_20065,0.000,0.000,0.000
REC_20066,0.000,3.445,3.445
REC_20067,0.000,8.531,8.531
REC_20068,0.000,6.197,6.197
REC_20069,2.685,7.776,10.461
REC_20070,0.000,2.966,2.966
REC_20071,0.000,3.432,3.432
REC_20072,0.000,9.351,9.351
REC_20073,0.000,10.889,10.889
REC_20074,0.000,5.648,5.648
REC_20075,2.294,0.000,2.294
REC_20076,0.000,9.104,9.104
REC_20077,1.381,6.643,8.024
REC_20078,0.000,6.573,6.573
REC_20079,0.000,3.699,3.699
REC_20080,0.000,7.964,7.964
REC_20081,0.000,5.091,5.091
REC_20082,2.049,8.313,10.362
REC_20083,0.000,3.593,3.593
REC_20084,0.773,4.941,5.714
REC_20085,0.000,3.511,3.511
REC_20086,0.000,9.170,9.170
REC_20087,0.000,5.179,5.179
REC_20088,1.066,0.000,1.066
REC_20089,0.000,0.000,0.000
REC_20090,0.000,0.000,0.000
REC_20091,1.840,1.696,3.536
REC_20092,0.000,10.610,10.610
REC_20093,0.000,4.097,4.097
REC_20094,1.040,0.000,1.040
REC_20095,0.000,5.005,5.005
REC_20096,0.000,9.425,9.425
REC_20097,1.013,7.980,8.993
REC_20098,0.000,7.384,7.384
REC_20099,0.000,3.635,3.635
REC_20100,0.000,6.267,6.267
REC_20101,0.000,8.019,8.019
REC_20102,1.099,9.083,10.182
REC_20103,0.000,11.306,11.306
REC_20104,0.936,10.405,11.341
REC_20105,1.516,8.049,9.565
REC_20106,0.000,9.083,9.083
REC_20107,0.000,7.608,7.608
REC_20108,0.997,5.167,6.164
REC_20109,3.130,0.000,3.130
REC_20110,0.000,0.000,0.000
REC_20111,0.000,8.306,8.306
REC_20112,0.000,8.970,8.970
REC_20113,1.058,7.942,9.000
REC_20114,0.000,5.604,5.604
REC_20115,0.000,2.409,2.409
REC_20116,0.000,8.772,8.772
REC_20117,0.000,6.213,6.213
REC_20118,0.000,0.000,0.000
REC_20119,0.000,6.855,6.855
REC_20120,0.000,3.094,3.094
REC_20121,1.573,6.389,7.962
REC_20122,0.000,4.605,4.605
REC_20123,1.381,7.541,8.922
REC_20124,0.000,11.516,11.516
REC_20125,0.000,8.234,8.234
REC_20126,2.174,7.562,9.736
REC_20127,0.000,10.242,10.242
REC_20128,0.000,8.838,8.838
REC_20129,0.000,0.000,0.000
REC_20130,0.000,8.292,8.292
REC_20131,0.000,9.538,9.538
REC_20132,0.000,9.319,9.319
REC_20133,0.000,7.822,7.822
REC_20134,0.000,5.083,5.083
REC_20135,2.073,0.000,2.073
REC_20136,0.000,7.183,7.183
REC_20137,0.000,3.337,3.337
REC_20138,0.000,7.926,7.926
REC_20139,0.000,9.944,9.944
REC_20140,0.000,0.000,0.000
REC_20141,0.000,8.670,8.670
REC_20142,0.000,9.659,9.659
REC_20143,0.000,6.643,6.643
REC_20144,3.535,0.000,3.535
REC_20145,2.394,7.314,9.708
REC_20146,0.000,10.649,10.649
REC_20147,0.000,9.250,9.250
REC_20148,0.000,6.445,6.445
REC_20149,2.023,2.592,4.615
REC_20150,2.183,8.759,10.942
REC_20151,0.511,6.160,6.671
REC_20152,1.852,6.452,8.304
REC_20153,0.000,10.700,10.700
REC_20154,0.000,0.000,0.000
REC_20155,1.914,0.000,1.914
REC_20156,0.000,9.225,9.225
REC_20157,1.055,9.446,10.501
REC_20158,0.000,4.843,4.843
REC_20159,1.447,5.591,7.038
REC_20160,0.000,5.226,5.226
REC_20161,0.000,2.652,2.652
REC_20162,0.000,0.000,0.000
REC_20163,0.000,0.000,0.000
REC_20164,1.657,6.803,8.460
REC_20165,0.000,0.000,0.000
REC_20166,0.504,9.215,9.719
REC_20167,0.000,3.078,3.078
REC_20168,0.000,9.817,9.817
REC_20169,0.000,10.083,10.083
REC_20170,0.000,7.889,7.889
REC_20171,0.000,9.102,9.102
REC_20172,1.755,6.290,8.045
REC_20173,2.214,0.000,2.214
REC_20174,0.512,8.366,8.878
REC_20175,0.000,7.933,7.933
REC_20176,1.180,7.195,8.375
REC_20177,0.000,9.128,9.128
REC_20178,0.000,6.810,6.810
REC_20179,0.000,3.831,3.831
REC_20180,1.004,3.962,4.966
REC_20181,1.023,0.000,1.023
REC_20182,0.000,7.173,7.173
REC_20183,0.000,9.012,9.012
REC_20184,0.000,9.762,9.762
REC_20185,0.000,6.541,6.541
REC_20186,2.438,2.005,4.443
REC_20187,0.000,3.327,3.327
REC_20188,0.000,3.525,3.525
REC_20189,0.000,10.503,10.503
REC_20190,0.000,0.000,0.000
REC_20191,0.000,0.000,0.000
REC_20192,1.005,2.530,3.535
REC_20193,0.000,2.903,2.903
REC_20194,0.000,9.546,9.546
REC_20195,2.121,7.204,9.325
REC_20196,0.719,7.638,8.357
REC_20197,0.000,6.209,6.209
REC_20198,0.000,6.960,6.960
REC_20199,0.000,11.092,11.092
REC_20200,0.000,7.673,7.673
REC_20201,2.215,5.411,7.626
REC_20202,0.846,0.000,0.846
REC_20203,1.392,7.385,8.777
REC_20204,0.000,11.486,11.486
REC_20205,2.229,0.000,2.229
REC_20206,1.476,2.478,3.954
REC_20207,0.000,0.000,0.000
REC_20208,0.000,0.000,0.000
REC_20209,0.000,0.000,0.000
REC_20210,0.000,9.606,9.606
REC_20211,0.000,6.391,6.391
REC_20212,0.000,7.918,7.918
REC_20213,2.660,1.257,3.917
REC_20214,0.000,5.747,5.747
REC_20215,0.000,0.000,0.000
REC_20216,0.000,8.076,8.076
REC_20217,0.000,8.664,8.664
REC_20218,2.553,7.859,10.412
REC_20219,0.000,9.201,9.201
REC_20220,0.511,4.267,4.778
REC_20221,0.000,6.618,6.618
REC_20222,0.000,10.442,10.442
REC_20223,0.000,10.037,10.037
REC_20224,0.000,9.709,9.709
REC_20225,0.000,8.630,8.630
REC_20226,0.000,5.229,5.229
REC_20227,2.890,0.000,2.890
REC_20228,1.259,7.597,8.856
REC_20229,0.000,3.106,3.106
REC_20230,0.000,0.000,0.000
REC_20231,0.684,9.351,10.035
REC_20232,0.000,8.256,8.256
REC_20233,0.000,6.189,6.189
REC_20234,0.000,9.234,9.234
REC_20235,0.000,6.292,6.292
REC_20236,1.337,1.006,2.343
REC_20237,0.000,9.328,9.328
REC_20238,0.518,8.295,8.813
REC_20239,1.917,6.874,8.791
REC_20240,1.414,7.208,8.622
REC_20241,0.000,9.793,9.793
REC_20242,0.000,9.102,9.102
REC_20243,0.000,6.291,6.291
REC_20244,1.144,8.800,9.944
REC_20245,0.000,9.686,9.686
REC_20246,1.121,6.685,7.806
REC_20247,1.114,5.561,6.675
REC_20248,0.000,3.050,3.050
REC_20249,0.000,0.000,0.000
REC_20250,0.000,5.936,5.936
REC_20251,0.000,9.912,9.912
REC_20252,0.000,7.018,7.018
REC_20253,0.000,4.709,4.709
REC_20254,1.756,0.000,1.756
REC_20255,2.209,6.880,9.089
REC_20256,0.000,7.305,7.305
REC_20257,0.000,3.870,3.870
REC_20258,0.000,9.231,9.231
REC_20259,0.000,9.271,9.271
REC_20260,0.000,10.310,10.310
REC_20261,0.000,0.000,0.000
REC_20262,0.000,9.648,9.648
REC_20263,0.000,8.111,8.111
REC_20264,0.000,7.733,7.733
REC_20265,2.842,5.042,7.884
REC_20266,0.000,7.351,7.351
REC_20267,0.000,4.324,4.324
REC_20268,1.010,8.323,9.333
REC_20269,0.000,5.288,5.288
REC_20270,2.018,0.000,2.018
REC_20271,0.000,0.000,0.000
REC_20272,0.000,0.000,0.000
REC_20273,0.000,8.303,8.303
REC_20274,0.000,10.210,10.210
REC_20275,0.000,9.936,9.936
REC_20276,0.000,10.017,10.017
REC_20277,1.934,6.013,7.947
REC_20278,0.000,9.662,9.662
REC_20279,0.000,10.471,10.471
REC_20280,0.000,3.172,3.172
REC_20281,1.023,9.050,10.073
REC_20282,0.000,7.569,7.569
REC_20283,0.000,6.410,6.410
REC_20284,0.767,9.025,9.792
REC_20285,0.000,6.912,6.912
REC_20286,1.762,0.000,1.762
REC_20287,0.000,8.668,8.668
REC_20288,0.000,9.543,9.543
REC_20289,1.663,7.878,9.541
REC_20290,1.141,10.025,11.166
REC_20291,0.000,0.000,0.000
REC_20292,0.000,8.888,8.888
REC_20293,0.574,8.971,9.545
REC_20294,0.000,6.511,6.511
REC_20295,0.000,9.089,9.089
REC_20296,1.008,2.497,3.505
REC_20297,0.000,8.023,8.023
REC_20298,0.000,9.366,9.366
REC_20299,1.013,8.893,9.906
REC_20300,2.514,6.628,9.142
REC_20301,0.000,9.707,9.707
REC_20302,2.029,6.312,8.341
REC_20303,0.000,8.808,8.808
REC_20304,0.000,9.857,9.857
REC_20305,1.505,7.822,9.327
REC_20306,0.000,10.626,10.626
REC_20307,0.000,9.481,9.481
REC_20308,0.000,6.012,6.012
REC_20309,0.000,3.036,3.036
REC_20310,0.000,0.000,0.000
REC_20311,0.000,9.113,9.113
REC_20312,0.000,8.799,8.799
REC_20313,1.492,6.876,8.368
REC_20314,0.000,3.768,3.768
REC_20315,1.004,7.615,8.619
REC_20316,0.000,6.435,6.435
REC_20317,0.000,3.115,3.115
REC_20318,0.000,9.624,9.624
REC_20319,1.716,6.963,8.679
REC_20320,0.000,8.738,8.738
REC_20321,0.000,2.457,2.457
REC_20322,0.000,10.060,10.060
REC_20323,0.000,6.017,6.017
REC_20324,0.000,9.260,9.260
REC_20325,0.000,6.520,6.520
REC_20326,2.293,6.954,9.247
REC_20327,0.000,3.417,3.417
REC_20328,0.000,0.000,0.000
REC_20329,0.000,9.762,9.762
REC_20330,0.000,6.462,6.462
REC_20331,0.000,9.247,9.247
REC_20332,2.330,2.057,4.387
REC_20333,0.000,8.866,8.866
REC_20334,0.000,8.363,8.363
REC_20335,0.000,9.780,9.780
REC_20336,0.000,10.545,10.545
REC_20337,0.000,3.148,3.148
REC_20338,0.000,8.853,8.853
REC_20339,0.000,9.037,9.037
REC_20340,0.000,0.000,0.000
REC_20341,0.000,9.691,9.691
REC_20342,0.000,8.295,8.295
REC_20343,0.000,9.138,9.138
REC_20344,0.000,3.258,3.258
REC_20345,2.005,11.821,13.826
REC_20346,0.000,12.142,12.142
REC_20347,0.000,8.510,8.510
REC_20348,2.307,7.853,10.160
REC_20349,1.591,0.000,1.591
REC_20350,0.000,8.382,8.382
REC_20351,1.753,2.324,4.077
REC_20352,0.000,11.121,11.121
REC_20353,0.000,0.000,0.000
REC_20354,1.846,8.005,9.851
REC_20355,3.014,8.651,11.665
REC_20356,1.019,8.583,9.602
REC_20357,1.387,8.917,10.304
REC_20358,1.003,7.540,8.543
REC_20359,1.541,8.332,9.873
REC_20360,1.430,8.035,9.465
REC_20361,1.769,8.053,9.822
REC_20362,1.012,8.456,9.468
REC_20363,1.014,8.269,9.283
REC_20364,1.708,8.684,10.392
REC_20365,1.005,8.551,9.556
REC_20366,1.077,8.790,9.867
REC_20367,2.021,7.370,9.391
REC_20368,1.802,7.818,9.620
REC_20369,1.464,8.191,9.655
REC_20370,1.508,8.034,9.542
REC_20371,1.491,7.614,9.105
REC_20372,2.007,9.261,11.268
REC_20373,0.000,9.135,9.135
REC_20374,0.000,9.298,9.298
REC_20375,1.004,9.820,10.824
REC_20376,0.000,7.250,7.250
REC_20377,0.000,9.784,9.784
REC_20378,2.478,8.508,10.986
REC_20379,0.000,5.063,5.063
REC_20380,0.000,9.962,9.962
REC_20381,0.523,6.811,7.334
REC_20382,0.505,5.353,5.858
REC_20383,0.000,9.300,9.300
REC_20384,0.581,7.585,8.166
REC_20385,0.000,7.616,7.616
REC_20386,0.000,10.473,10.473
REC_20387,1.083,9.286,10.369
REC_20388,0.000,5.437,5.437
REC_20389,0.000,9.997,9.997
REC_20390,1.089,6.860,7.949
REC_20391,0.000,5.260,5.260
REC_20392,1.004,11.261,12.265
REC_20393,2.004,8.143,10.147
REC_20394,2.013,8.715,10.728
REC_20395,1.009,8.466,9.475
REC_20396,1.014,8.623,9.637
REC_20397,1.010,8.863,9.873
REC_20398,1.534,8.001,9.535
REC_20399,2.019,8.368,10.387
REC_20400,2.186,14.126,16.312
REC_20401,3.234,18.373,21.607
REC_20402,4.327,14.111,18.438
REC_20403,3.923,17.966,21.889
REC_20404,0.000,21.284,21.284
REC_20405,2.057,11.803,13.860
REC_20406,3.427,21.438,24.865
REC_20407,4.396,13.951,18.347
REC_20408,2.535,14.430,16.965
REC_20409,1.302,12.498,13.800
REC_20410,2.163,10.533,12.696
REC_20411,1.404,8.260,9.664
REC_20412,0.880,8.897,9.777
REC_20413,2.009,7.604,9.613
REC_20414,2.006,12.532,14.538
REC_20415,2.053,15.945,17.998
REC_20416,3.018,13.495,16.513
REC_20417,1.685,14.971,16.656
REC_20418,2.008,8.011,10.019
REC_20419,2.008,9.537,11.545
REC_20420,2.020,9.087,11.107
REC_20421,1.487,7.779,9.266
REC_20422,0.836,10.302,11.138
REC_20423,0.000,11.216,11.216
REC_20424,1.971,6.696,8.667
REC_20425,0.000,6.693,6.693
REC_20426,0.000,10.910,10.910
REC_20427,2.020,7.303,9.323
REC_20428,0.522,7.110,7.632
REC_20429,0.000,5.179,5.179
REC_20430,0.000,9.819,9.819
REC_20431,1.282,7.144,8.426
REC_20432,0.000,6.507,6.507
REC_20433,1.510,9.638,11.148
REC_20434,1.898,8.791,10.689
REC_20435,0.000,9.771,9.771
REC_20436,1.097,8.979,10.076
REC_20437,2.006,7.357,9.363
REC_20438,1.335,7.657,8.992
REC_20439,1.281,8.610,9.891
REC_20440,1.014,8.626,9.640
REC_20441,2.107,7.542,9.649
REC_20442,2.005,11.184,13.189
REC_20443,0.000,11.044,11.044
REC_20444,1.725,8.055,9.780
REC_20445,1.507,7.628,9.135
REC_20446,1.536,9.254,10.790
REC_20447,3.526,13.201,16.727
REC_20448,4.011,14.459,18.470
REC_20449,3.005,9.010,12.015
REC_20450,3.500,17.342,20.842
REC_20451,1.005,9.007,10.012
REC_20452,1.513,8.999,10.512
REC_20453,2.656,11.249,13.905
REC_20454,2.005,11.608,13.613
REC_20455,2.058,9.933,11.991
REC_20456,1.112,7.767,8.879
REC_20457,2.006,9.416,11.422
REC_20458,2.384,9.001,11.385
REC_20459,2.519,9.993,12.512
REC_20460,2.449,13.071,15.520
REC_20461,2.507,8.002,10.509
